# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 24 01:32:12 2021
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
WASP-12 b,0.7750,0.0150,1.417000,0.007000,-0.007000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.7900,0.0150,1.425000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.8060,0.0150,1.441000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.8240,0.0150,1.434000,0.006000,-0.006000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.8400,0.0150,1.411000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.8540,0.0150,1.412000,0.007000,-0.007000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.8730,0.0150,1.418000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.8870,0.0150,1.403000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.9030,0.0150,1.404000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.9230,0.0150,1.437000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.9380,0.0150,1.429000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.9520,0.0150,1.422000,0.014000,-0.014000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.9700,0.0150,1.476000,0.014000,-0.014000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,0.9850,0.0150,1.454000,0.011000,-0.011000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.0000,0.0150,1.424000,0.015000,-0.015000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.1250,0.0500,1.414000,0.013000,-0.013000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.1750,0.0500,1.378000,0.011000,-0.011000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.2250,0.0500,1.387000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.2750,0.0500,1.361000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.3250,0.0500,1.366000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.3750,0.0500,1.388000,0.011000,-0.011000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.4250,0.0500,1.379000,0.011000,-0.011000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.4750,0.0500,1.395000,0.012000,-0.012000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.5250,0.0500,1.397000,0.012000,-0.012000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.5750,0.0500,1.359000,0.013000,-0.013000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.6250,0.0500,1.373000,0.013000,-0.013000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,3.6000,,1.341000,0.020000,-0.020000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-12 b,4.5000,,1.306000,0.031000,-0.031000,0,,,,,,,,,,,,,<a refstr=STEVENSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..161S/abstract target=ref>Stevenson et al. 2014</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-12 b,1.1450,,1.413100,0.023500,-0.023500,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.1720,,1.421100,0.023200,-0.023200,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.1990,,1.430200,0.022400,-0.022400,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.2260,,1.441700,0.022600,-0.022600,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.2530,,1.437600,0.022400,-0.022400,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.2810,,1.410300,0.023000,-0.023000,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.3080,,1.414300,0.020700,-0.020700,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.3350,,1.438700,0.019000,-0.019000,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.3620,,1.433800,0.018600,-0.018600,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.3890,,1.441900,0.022500,-0.022500,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.4160,,1.441400,0.020700,-0.020700,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.4430,,1.432200,0.021700,-0.021700,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.4710,,1.450500,0.023700,-0.023700,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.4980,,1.471900,0.023100,-0.023100,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.5240,,1.464500,0.022900,-0.022900,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.5520,,1.470700,0.028600,-0.028600,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.5790,,1.417000,0.029600,-0.029600,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.6060,,1.426400,0.032900,-0.032900,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-12 b,1.6330,,1.407300,0.040000,-0.040000,0,,,,,,,,,2455663.699736,0.000065,-0.000065,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.1280,,1.508700,0.025700,-0.025700,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.1560,,1.486700,0.025000,-0.025000,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.1840,,1.504400,0.025900,-0.025900,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.2120,,1.495700,0.021600,-0.021600,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.2400,,1.499800,0.022200,-0.022200,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.2680,,1.516600,0.022600,-0.022600,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.2960,,1.482200,0.023700,-0.023700,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.3250,,1.536200,0.019700,-0.019700,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.3530,,1.554500,0.022300,-0.022300,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.3810,,1.568600,0.023900,-0.023900,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.4090,,1.505000,0.026100,-0.026100,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.4370,,1.557800,0.025000,-0.025000,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.4650,,1.544600,0.026700,-0.026700,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.4930,,1.530000,0.024700,-0.024700,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.5210,,1.508600,0.022900,-0.022900,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.5490,,1.541000,0.031600,-0.031600,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.5770,,1.553400,0.028200,-0.028200,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.6060,,1.487500,0.027800,-0.027800,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-17 b,1.6340,,1.453000,0.030300,-0.030300,0,,,,,,,,,2455750.794793,0.000880,-0.000880,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.1180,,2.015900,0.017500,-0.017500,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.1460,,2.024100,0.020600,-0.020600,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.1740,,1.990500,0.017200,-0.017200,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.2020,,2.007100,0.018000,-0.018000,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.2300,,1.926900,0.018900,-0.018900,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.2580,,1.988000,0.018000,-0.018000,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.2860,,1.994100,0.018700,-0.018700,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.3140,,2.017600,0.015100,-0.015100,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.3430,,1.994300,0.017400,-0.017400,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.3710,,2.031800,0.016800,-0.016800,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.3990,,2.031700,0.015700,-0.015700,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.4270,,2.054600,0.017600,-0.017600,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.4550,,2.036300,0.017100,-0.017100,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.4830,,1.992300,0.019600,-0.019600,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.5110,,2.047000,0.018700,-0.018700,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-19 b,1.5390,,2.005300,0.020500,-0.020500,0,,,,,,,,,2455744.032268,0.000040,-0.000040,0,<a refstr=MANDELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..128M/abstract target=ref>Mandell et al. 2013</a>,Hubble Space Telescope satellite,Wide Field Camera 3
